3755 , 1251
2 , 0
19647 , 19647
8804 , 2934
1 , 0
1 , 0
17 , 0
420 , 0
1 , 0
2714 , 904
456 , 0
82 , 0
170447 , 170447
18275 , 18275
361 , 0
603 , 0
70 , 0
2 , 0
21781 , 21781
2 , 0
95686 , 95686
493 , 164
76 , 0
261 , 0
1 , 0
73642 , 73642
269428 , 134714
20563 , 20563
848 , 282
57755 , 57755
203 , 0
3 , 0
16466 , 16466
15880 , 15880
8208 , 0
5 , 0
572 , 0
10181 , 3393
1 , 0
3550 , 0
589 , 196
3 , 0
71 , 0
4049 , 0
117457 , 117457
7036 , 0
34 , 0
908 , 0
1263 , 0
94 , 0
19621 , 19621
3 , 0
21 , 0
569 , 0
7 , 0
4 , 0
8468 , 0
42 , 0
3896 , 1298
3 , 0
1 , 0
254 , 0
148520 , 74260
5 , 0
8 , 0
99 , 0
1489 , 496
6 , 0
1 , 0
39 , 0
1 , 0
2064 , 0
1 , 0
3 , 0
914 , 0
15694 , 15694
4 , 0
5602 , 0
668 , 0
54 , 0
1232 , 0
167 , 55
9 , 0
5 , 0
2 , 0
35 , 0
36861 , 36861
16 , 0
1190 , 0
1077 , 359
186 , 0
8 , 0
1 , 0
83863 , 83863
1648 , 0
1 , 0
7 , 0
7 , 0
302 , 0
665 , 221
3 , 0
3 , 0
408 , 0
18 , 0
89 , 0
5 , 0
2 , 0
3 , 0
186727 , 186727
143 , 0
1 , 0
1 , 0
18960 , 12640
40 , 13
787 , 0
2178 , 0
16 , 0
16397 , 16397
2 , 0
63746 , 63746
807 , 0
51 , 0
1519 , 0
348 , 0
62471 , 62471
23296 , 23296
790 , 0
4 , 0
627 , 0
394 , 0
1274 , 0
156674 , 156674
10 , 0
1 , 0
11 , 0
221 , 0
122496 , 81664
149645 , 149645
17171 , 17171
92909 , 92909
13 , 0
6050 , 2016
26 , 0
5 , 0
980 , 0
123 , 0
121 , 0
10887 , 7258
60 , 0
227041 , 151360
25023 , 25023
127 , 0
2 , 0
1423 , 474
246963 , 246963
15488 , 15488
617 , 0
1 , 0
88 , 0
1144 , 0
2026 , 0
115063 , 115063
1637 , 0
266 , 0
33720 , 33720
1 , 0
24477 , 24477
18876 , 18876
2 , 0
2 , 0
5334 , 1778
31 , 10
286472 , 286472
6 , 0
2837 , 0
40037 , 40037
1 , 0
183 , 0
106577 , 106577
286 , 95
109 , 0
21769 , 21769
20587 , 20587
828 , 0
4726 , 0
6 , 0
38167 , 38167
2193 , 0
1 , 0
222 , 74
107481 , 107481
104572 , 104572
954 , 0
8 , 0
26 , 0
33 , 0
2 , 0
29461 , 29461
41 , 0
466 , 155
1506 , 502
1915 , 0
3082 , 2054
17 , 0
24 , 0
449 , 0
132 , 44
117868 , 117868
150502 , 150502
3 , 0
7870 , 2623
2 , 0
2 , 0
92496 , 92496
6 , 0
27926 , 27926
3 , 0
1 , 0
16885 , 16885
3347 , 0
9 , 0
6 , 0
15470 , 15470
2684 , 0
6 , 0
15304 , 15304
9832 , 0
19089 , 19089
68365 , 68365
48 , 0
10833 , 5416
11 , 0
